,track-id,building,type,position,type-position,x-pos,y-pos,z-pos,floor,noisy,event-start-s,event-end-s
567,A-014017.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.58,3.2
568,A-014018.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.26,2.7
569,A-014019.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.54,2.62
570,A-014020.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.82,3.32
571,A-014021.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.64,3
572,A-014022.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.32,2.62
573,A-014023.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.76,3.82
574,A-014024.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.54,3.22
575,A-014025.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.08,2.58
576,A-014026.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.44,3.38
577,A-014027.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.98,3.64
578,A-014028.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.68,3.34
579,A-014029.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.74,3.6
580,A-014030.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,2.04,3.91
581,A-014031.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.28,3.02
582,A-014032.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.46,3.08
583,A-014033.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.92,3.4
584,A-014034.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.8,3.9
585,A-014035.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.64,3.72
586,A-014036.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.42,2.82
587,A-014037.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.24,2.82
588,A-014038.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.52,3
589,A-014039.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.58,3.14
590,A-014040.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.76,3.2
591,A-014041.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,2,3.44
592,A-014042.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.6,3.02
593,A-014043.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.78,3.04
594,A-014044.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.84,3.56
595,A-014045.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,2.12,3.66
596,A-014046.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.62,2.98
597,A-014047.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.9,3.6
598,A-014048.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.44,2.974
599,A-014049.m4a,A,HD,2F12m,HD-2F12m,12,4,0,0,0,1.38,2.8
600,A-015000.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.92,2.96
601,A-015001.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.64,2.86
602,A-015002.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,2.1,3.44
603,A-015003.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.7,3.2
604,A-015004.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.68,3
605,A-015005.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.48,3.04
606,A-015006.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.75,2.6
607,A-015007.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,2.02,3.04
608,A-015008.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.95,2.63
609,A-015009.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.73,2.9
610,A-015010.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.74,2.8
611,A-015011.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.83,2.68
612,A-015012.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.75,2.7
613,A-015013.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.54,2.9
614,A-015014.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.55,2.95
615,A-015015.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.8,3.16
616,A-015016.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.52,2.6
617,A-015017.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.72,2.95
618,A-015018.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.7,2.66
619,A-015019.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.88,3.01
620,A-015020.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.73,2.59
621,A-015021.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.72,2.9
622,A-015022.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.46,2.45
623,A-015023.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.63,2.94
624,A-015024.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.78,2.72
625,A-015025.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.68,3.23
626,A-015026.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.9,2.66
627,A-015027.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.93,2.622
628,A-015028.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,2.11,3.2
629,A-015029.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.63,2.89
630,A-015030.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.46,2.83
631,A-015031.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.67,2.94
632,A-015032.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.66,2.78
633,A-015033.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.69,2.56
634,A-015034.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.72,2.56
635,A-015035.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.78,3.08
636,A-015036.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.51,2.44
637,A-015037.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.74,2.7
638,A-015038.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.57,2.81
639,A-015039.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.82,3.04
640,A-015040.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,2,3.29
641,A-015041.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.72,2.69
642,A-015042.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.63,2.88
643,A-015043.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,2.2,3.3
644,A-015044.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.61,2.7
645,A-015045.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.76,2.55
646,A-015046.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.64,2.7
647,A-015047.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.65,3.2
648,A-015048.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.95,2.9
649,A-015049.m4a,A,HD,3F00m,HD-3F00m,0,4,2.05,1,0,1.68,2.98
650,A-016000.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.41,2.6
651,A-016001.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.64,2.95
652,A-016002.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2,3.35
653,A-016003.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.84,3.61
654,A-016004.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.98,3.35
655,A-016005.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.55,3.15
656,A-016006.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.53,2.8
657,A-016007.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.94,3.2
658,A-016008.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.71,3
659,A-016009.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.71,3.22
660,A-016010.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.83,2.73
661,A-016011.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.91,3.29
662,A-016012.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.52,2.8
663,A-016013.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.31,2.73
664,A-016014.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.56,2.84
665,A-016015.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.61,3.1
666,A-016016.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.73,3.04
667,A-016017.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.54,2.87
668,A-016018.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.69,2.85
669,A-016019.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.16,3.56
670,A-016020.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.85,3.33
671,A-016021.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.12,4.14
672,A-016022.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.08,3.29
673,A-016023.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.85,3.14
674,A-016024.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.26,2.74
675,A-016025.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.79,2.81
676,A-016026.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.74,3
677,A-016027.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.5,2.53
678,A-016028.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.17,3.68
679,A-016029.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.75,3.28
680,A-016030.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.65,3.02
681,A-016031.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.78,3.3
682,A-016032.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.74,2.75
683,A-016033.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.77,2.6
684,A-016034.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.66,3.01
685,A-016035.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.95,2.75
686,A-016036.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.17,3.74
687,A-016037.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.62,2.77
688,A-016038.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.7,2.76
689,A-016039.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.06,3.51
690,A-016040.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.56,2.78
691,A-016041.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.53,2.85
692,A-016042.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.19,2.89
693,A-016043.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.5,3.16
694,A-016044.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.16,3.51
695,A-016045.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.2,3.57
696,A-016046.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.92,3.1
697,A-016047.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.72,2.89
698,A-016048.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,1.82,3.09
699,A-016049.m4a,A,HD,3F06m,HD-3F06m,6,4,2.05,1,0,2.31,3.78
700,A-017000.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,2.1,2.86
701,A-017001.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.92,3.04
702,A-017002.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,2.4,3.38
703,A-017003.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.27,1.91
704,A-017004.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.76,2.65
705,A-017005.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.77,2.84
706,A-017006.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.68,2.84
707,A-017007.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.92,3.16
708,A-017008.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.08,1.94
709,A-017009.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.77,2.41
710,A-017010.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.53,2.56
711,A-017011.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.4,2.14
712,A-017012.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.12,2.24
713,A-017013.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.1,1.74
714,A-017014.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.18,2.48
715,A-017015.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.76,2.92
716,A-017016.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.7,2.7
717,A-017017.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.44,2.28
718,A-017018.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.36,2.62
719,A-017019.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.52,2.38
720,A-017020.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.6,2.74
721,A-017021.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.7,2.74
722,A-017022.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.29,2.66
723,A-017023.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.68,2.66
724,A-017024.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.23,2.46
725,A-017025.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.59,2.41
726,A-017026.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.96,2.71
727,A-017027.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.34,2.09
728,A-017028.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.3,2.35
729,A-017029.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.66,2.67
730,A-017030.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.61,2.73
731,A-017031.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.44,3.16
732,A-017032.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.5,2.2
733,A-017033.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.36,2.24
734,A-017034.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.16,2.1
735,A-017035.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,2.3,3
736,A-017036.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.96,3.1
737,A-017037.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.52,2.17
738,A-017038.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.53,2.7
739,A-017039.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.95,2.8
740,A-017040.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.5,2.82
741,A-017041.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.77,2.74
742,A-017042.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.73,2.58
743,A-017043.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.47,2.52
744,A-017044.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.52,2.3
745,A-017045.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,2.11,3.08
746,A-017046.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.93,2.64
747,A-017047.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.65,2.99
748,A-017048.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,1.65,2.78
749,A-017049.m4a,A,HD,3F12m,HD-3F12m,12,4,2.05,1,0,2.48,3.64
750,A-018000.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.94,2.19
751,A-018001.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.82,2.04
752,A-018002.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.01,2.26
753,A-018003.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.54,1.72
754,A-018004.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.68,1.85
755,A-018005.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.85,2.09
756,A-018006.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.92,2.1
757,A-018007.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.83,2.1
758,A-018008.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.75,2
759,A-018009.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.9,2.12
760,A-018010.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.99,2.27
761,A-018011.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.86,2.06
762,A-018012.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.58,1.8
763,A-018013.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.78,2.03
764,A-018014.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.27,2.52
765,A-018015.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.68,1.89
766,A-018016.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.69,1.91
767,A-018017.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.68,1.89
768,A-018018.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.23,2.46
769,A-018019.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.84,2.05
770,A-018020.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.79,2.03
771,A-018021.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.58,1.82
772,A-018022.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.7,1.92
773,A-018023.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.78,1.95
774,A-018024.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.02,2.26
775,A-018025.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.72,1.97
776,A-018026.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.91,2.13
777,A-018027.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.02,2.23
778,A-018028.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.77,1.99
779,A-018029.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.6,1.81
780,A-018030.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.52,1.77
781,A-018031.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.74,2
782,A-018032.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.66,1.94
783,A-018033.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.12,2.42
784,A-018034.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.49,1.67
785,A-018035.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.6,1.89
786,A-018036.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.77,1.99
787,A-018037.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.96,2.19
788,A-018038.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.17,2.37
789,A-018039.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.89,2.16
790,A-018040.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.86,2.11
791,A-018041.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.83,2.04
792,A-018042.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.88,2.08
793,A-018043.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.99,2.2
794,A-018044.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.99,2.2
795,A-018045.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.36,1.52
796,A-018046.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.11,2.36
797,A-018047.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.19,2.41
798,A-018048.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,1.4,1.56
799,A-018049.m4a,A,HH,1F00m,HH-1F00m,0,4,-2.05,-1,0,2.03,2.2
800,A-019000.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.66,2.04
801,A-019001.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.74,1.99
802,A-019002.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.91,2.27
803,A-019003.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.74,2.02
804,A-019004.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.74,1.97
805,A-019005.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,2.04,2.3
806,A-019006.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.8,2
807,A-019007.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,2,2.2
808,A-019008.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.85,2.14
809,A-019009.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.77,2
810,A-019010.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,2.46,2.7
811,A-019011.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,2.64,2.98
812,A-019012.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.83,2.05
813,A-019013.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.89,2.16
814,A-019014.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.9,2.2
815,A-019015.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,2,2.25
816,A-019016.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.93,2.23
817,A-019017.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.67,1.86
818,A-019018.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.65,1.85
819,A-019019.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.49,1.78
820,A-019020.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.41,1.6
821,A-019021.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,2,2.2
822,A-019022.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.97,2.18
823,A-019023.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.48,1.7
824,A-019024.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.46,1.66
825,A-019025.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.59,1.8
826,A-019026.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.35,1.49
827,A-019027.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.51,1.66
828,A-019028.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.31,1.45
829,A-019029.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.13,1.32
830,A-019030.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.75,1.89
831,A-019031.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.61,1.76
832,A-019032.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.8,1.95
833,A-019033.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.65,1.86
834,A-019034.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.9,2.05
835,A-019035.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.86,2.02
836,A-019036.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.55,1.84
837,A-019037.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.99,2.2
838,A-019038.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.35,1.53
839,A-019039.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.45,1.65
840,A-019040.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.78,1.96
841,A-019041.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.3,1.52
842,A-019042.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.64,1.93
843,A-019043.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.67,1.98
844,A-019044.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.85,2.04
845,A-019045.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.99,2.32
846,A-019046.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.76,1.96
847,A-019047.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.82,2.07
848,A-019048.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.77,2.01
